Dataset,Filename,PSNR,SSIM,MSE
Urban100,img_084_SRF_4_HR.png,26.351234436035156,0.7157662510871887,0.00231673545204103
Urban100,img_085_SRF_4_HR.png,25.088781356811523,0.8222486972808838,0.0030982885509729385
Urban100,img_086_SRF_4_HR.png,27.94152069091797,0.8372012376785278,0.0016063782386481762
Urban100,img_087_SRF_4_HR.png,23.737293243408203,0.7790848612785339,0.004229320213198662
Urban100,img_088_SRF_4_HR.png,18.375089645385742,0.4218338131904602,0.014537542127072811
Urban100,img_089_SRF_4_HR.png,25.227083206176758,0.6217526793479919,0.003001177916303277
Urban100,img_090_SRF_4_HR.png,30.74033546447754,0.9087532758712769,0.0008432693430222571
Urban100,img_091_SRF_4_HR.png,22.010696411132812,0.5427669882774353,0.00629405165091157
Urban100,img_092_SRF_4_HR.png,16.456993103027344,0.46485570073127747,0.022610004991292953
Urban100,img_093_SRF_4_HR.png,25.560684204101562,0.8762031197547913,0.002779274247586727
Urban100,img_094_SRF_4_HR.png,25.409852981567383,0.7097141146659851,0.002877493854612112
Urban100,img_095_SRF_4_HR.png,18.675949096679688,0.28929322957992554,0.013564533554017544
Urban100,img_096_SRF_4_HR.png,21.033649444580078,0.7035885453224182,0.007881972938776016
Urban100,img_097_SRF_4_HR.png,22.828218460083008,0.6447970271110535,0.005214083939790726
Urban100,img_098_SRF_4_HR.png,19.466690063476562,0.3955383002758026,0.011306569911539555
Urban100,img_099_SRF_4_HR.png,22.592472076416016,0.6068225502967834,0.005504939705133438
Urban100,img_100_SRF_4_HR.png,23.922147750854492,0.6560816764831543,0.004053078591823578
